time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
12600.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.835,1.0,360.0,13.35,4.363323129985824,1.0,274.70550826181073,322.9375,12600.0,2.2949405903783506,-0.7241442635834541,-0.40269903573540955,11820.46167029014,-2.2819844233716626,280.2937925170068,279.030381933211
13500.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8325,1.0,360.0,13.674375,4.363323129985824,1.0,274.72924936547713,322.8828125,13500.0,2.260144754079727,-0.6893484272848305,-0.4026855695654652,12720.181460876429,-2.2165549538254763,280.3180165816326,279.0338817914982
14400.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8300000000000001,1.0,360.0,14.0,4.363323129985824,1.0,274.76059512279716,323.0,14400.0,2.224633217224747,-0.6538368904298504,-0.4026720897952974,13619.901280174898,-2.151125482191282,280.34999999999997,279.04470250256674
15300.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8275,1.0,378.75,14.4025,4.390593899548235,1.0,274.8026603165687,323.25,15300.0,2.1885669802302345,-0.617770653435338,-0.4026585964255708,14519.621128213752,-2.085696008467028,280.39292091836734,279.0658418723068
16200.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8250000000000001,1.0,420.0,14.863333333333333,4.4505895925855405,1.0,274.8524343373314,323.5,16200.0,2.1520919997609393,-0.5812956729660428,-0.4026450894569507,15419.341005021182,-2.0202665326506635,280.44370748299315,279.09436067471364
17100.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8225,1.0,461.25,15.2425,4.510585285622845,1.0,274.9052918888907,323.75,17100.0,2.1153415094353414,-0.5445451826404448,-0.4026315688901031,16319.060910625383,-1.9548370547401388,280.49764030612243,279.1257683168411
18000.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8200000000000001,1.0,480.0,15.4,4.537856055185257,1.0,274.9566076750517,324.0,18000.0,2.078438143210226,-0.5076418164153296,-0.40261803472569446,17218.780845054545,-1.889407574733404,280.54999999999995,279.15558927255614
18900.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8175,1.0,480.0,15.4,4.537856055185257,1.0,275.00561081311537,324.25,18900.0,2.041495839274697,-0.4706995124798006,-0.40260448696439216,18118.50080833685,-1.8239780926284095,280.59999999999997,279.183083098001
19800.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8150000000000001,1.0,480.0,15.4,4.537856055185257,1.0,275.05461395117896,324.5,19800.0,2.0046215245551195,-0.433825197760223,-0.40259092560686394,19018.220800500476,-1.758548608423106,280.65,279.210485287867
20700.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.8125,1.0,480.0,15.4,4.537856055185257,1.0,275.1036170892426,324.75,20700.0,1.9679165917903316,-0.39712026499543507,-0.40257735065377837,19917.940821573608,-1.693119122115444,280.7,279.23779559588934
21600.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,0.0,0.0,0.0,0.81,1.0,480.0,15.4,4.537856055185257,1.0,275.1526202273063,325.0,21600.0,1.9314781863423975,-0.360681859547501,-0.40256376210580463,20817.660871584416,-1.6276896337033744,280.75,279.26501377471203
22500.0,101325.0,0.22113321622768156,0.9709266628844456,277.66249999999997,0.0,0.0,0.0,0.8075,1.0,480.0,15.4,4.537856055185257,1.0,275.20458321854744,325.25,22500.0,1.8954003210334778,-0.3246039942385812,-0.4025501599636125,21717.380950561066,-1.5622601431848493,280.79999999999995,279.2921395758788
23400.0,101325.0,0.22113321622768156,0.9709266628844456,277.69166666666666,0.0,0.0,0.0,0.805,1.0,480.0,15.4,4.537856055185257,1.0,275.26049354785545,325.5,23400.0,1.8597748360327426,-0.28897850923784607,-0.4025365442278724,22617.101058531727,-1.4968306505578208,280.84999999999997,279.3191727498251
24300.0,101325.0,0.22113321622768156,0.9709266628844456,277.72499999999997,0.0,0.0,0.0,0.8025,1.0,480.0,15.4,4.537856055185257,1.0,275.31739165340423,325.75,24300.0,1.8246922182325431,-0.25389589143764657,-0.40252291489925546,23516.821195524564,-1.4314011558202395,280.9,279.3461130458682
25200.0,101325.0,0.22113321622768156,0.9709266628844456,277.75,0.0,0.0,0.0,0.8,1.0,480.0,15.4,4.537856055185257,1.0,275.3723178476741,326.0,25200.0,1.790242291316169,-0.21944596452127252,-0.4025092719784334,24416.54136156773,-1.365971658970059,280.95,279.37296021219925
26100.0,101325.0,0.22113321622768156,0.9709266628844456,277.75,0.0,0.0,0.0,0.798828125,1.0,480.0,15.4,4.537856055185257,1.0,275.40830762270866,326.09375,26100.0,1.7565147842382722,-0.18571845744337567,-0.4024956154660786,25316.261556689387,-1.3005421600052312,280.98671874999997,279.39799422705914
27000.0,101325.0,0.22113321622768156,0.9709266628844456,277.7333333333333,0.0,0.0,0.0,0.7993750000000001,1.0,480.0,15.4,4.537856055185257,1.0,275.42350383516964,326.0,27000.0,1.7235997823679143,-0.15280345557301778,-0.40248194536286414,26215.98178091768,-1.2351126589237087,281.00624999999997,279.4207805938076
27900.0,101325.0,0.22113321622768156,0.9709266628844456,277.72499999999997,0.0,0.0,0.0,0.800234375,1.0,480.0,15.4,4.537856055185257,1.0,275.43761023232906,325.90625,27900.0,1.6915880622560373,-0.12079173546114075,-0.4024682616694636,27115.702034280755,-1.1696831557234453,281.02265624999995,279.4431683058247
28800.0,101325.0,0.22113321622768156,0.9709266628844456,277.75,0.0,0.0,0.0,0.8,1.0,480.0,15.4,4.537856055185257,1.0,275.47033255415124,326.0,28800.0,1.6605713080236082,-0.08977498122871164,-0.4024545643865514,28015.42231680676,-1.1042536504023936,281.04999999999995,279.46697516176346
29700.0,101325.0,0.22113321622768156,0.9709266628844456,277.79999999999995,0.0,0.0,0.0,0.797734375,1.0,480.0,15.370703125,4.537856055185257,1.0,275.52199399930566,326.40625,29700.0,1.6306422048622078,-0.05984587806731123,-0.40244085351480235,28915.14262852383,-1.038824142958508,281.090625,279.48674704355847
30600.0,101325.0,0.22113321622768156,0.9709266628844456,277.84999999999997,0.0,0.0,0.0,0.794375,1.0,480.0,15.296875,4.537856055185257,1.0,275.5797816549706,327.0,30600.0,1.6018944032522056,-0.031098076457309,-0.4024271290548922,29814.862969460108,-0.9733946333897413,281.1375,279.5033975262217
31500.0,101325.0,0.22113321622768156,0.9709266628844456,277.9,0.0,0.0,0.0,0.791328125,1.0,480.0,15.199609375,4.537856055185257,1.0,275.64369631110173,327.59375,31500.0,1.5744223464191833,-0.0036260196242867693,-0.4024133910074971,30714.58333964372,-0.9079651216940486,281.19062499999995,279.5283359934443
32400.0,101325.0,0.22113321622768156,0.9709266628844456,277.95,0.0,0.0,0.0,0.79,1.0,480.0,15.1,4.537856055185257,1.0,275.713738757167,328.0,32400.0,1.54832095347729,0.02247537331760663,-0.40239963937329404,31614.303739102797,-0.8425356078693841,281.25,279.57309807431415
33300.0,101325.0,0.22113321622768156,0.9709266628844456,278.0,0.0,0.0,0.0,0.79,1.0,480.0,15.00234375,4.537856055185257,1.0,275.7929733996334,328.25,33300.0,1.5236851518723582,0.04711117492253836,-0.40238587415296045,32514.02416786546,-0.7771060919137024,281.31874999999997,279.63750399658034
34200.0,101325.0,0.22113321622768156,0.9709266628844456,278.04999999999995,0.0,0.0,0.0,0.79,1.0,480.0,14.899999999999999,4.537856055185257,1.0,275.8803801717255,328.5,34200.0,1.5006092553493726,0.07018707144552394,-0.4023720953471746,33413.744625959844,-0.711676573824958,281.3958333333333,279.7097139172982
35100.0,101325.0,0.22113321622768156,0.9709266628844456,278.09999999999997,0.0,0.48233695652173897,0.12867647058823511,0.79,1.0,480.0,14.79765625,4.537856055185257,1.0,275.96983236343465,328.75,35100.0,1.4791861878889607,0.09161013890593583,-0.4023583029566151,34313.465113414044,-0.6462470536011075,281.47499999999997,279.7838724354846
36000.0,101325.0,0.22113321622768156,0.9709266628844456,278.15,0.0,2.119565217391304,1.1764705882352935,0.79,1.0,480.0,14.7,4.537856055185257,1.0,276.0552022130721,329.0,36000.0,1.4595065599457369,0.1112897668491597,-0.4023444969819617,35213.18563025618,-0.580817531240106,281.54999999999995,279.8541250845527
36900.0,101325.0,0.22113321622768156,0.9709266628844456,278.25,0.0,5.197010869565217,4.136029411764705,0.791171875,1.0,480.0,14.600390625,4.565126824747669,1.0,276.15087515606706,329.25,36900.0,1.441657610779497,0.1291387160153996,-0.40233067742389433,36112.90617651437,-0.5153880067399087,281.62343749999997,279.932659889736
37800.0,101325.0,0.22113321622768156,0.9709266628844456,278.375,0.0,10.0,10.0,0.793125,1.0,480.0,14.503125,4.625122517784973,1.0,276.24735096730495,329.5,37800.0,1.4257220393881944,0.14507428740670214,-0.4023168442830938,37012.62675221672,-0.4499584800984718,281.69166666666666,280.0128749148874
38700.0,101325.0,0.22113321622768156,0.9709266628844456,278.41249999999997,2.3113839285714284,17.880434782608695,19.043902228860297,0.7935156250000001,1.0,480.0,14.429296875,4.685118210822278,1.0,276.30269956884865,329.75,38700.0,1.4117767559688934,0.15901957082600315,-0.40230299756024135,37912.347357391314,-0.38452895131375225,281.7390625,280.0605755691845
39600.0,101325.0,0.22113321622768156,0.9709266628844456,278.25,9.330357142857142,28.58695652173913,30.22001378676471,0.79,1.0,480.0,14.4,4.71238898038469,1.0,276.27497826853244,330.0,39600.0,1.399891595133428,0.17090473166146847,-0.40228913725601917,38812.067992066266,-0.31909942038370664,281.75,280.0414524731449
40500.0,101325.0,0.22113321622768156,0.9709266628844456,277.95,21.184151785714285,40.0,42.536118451286775,0.781015625,0.9640625,480.0,14.4,4.71238898038469,0.9640625,275.412442037965,327.9008152173913,40500.0,1.390128040260764,0.18066828653413247,-0.40227526337110997,39711.78865626967,-0.25366988730629103,281.70624999999995,279.9253990636357
41400.0,101325.0,0.22113321622768156,0.9709266628844456,277.65,38.0,50.0,55.0,0.7681250000000001,0.9125000000000001,480.0,14.4,4.71238898038469,0.9125000000000001,274.2990037767315,322.6521739130435,41400.0,1.3825380142379906,0.18825831255690595,-0.4022613759061969,40611.50935002961,-0.18824035207946396,281.62083333333334,279.73797297660917
42300.0,101325.0,0.22113321622768156,0.9709266628844456,277.34999999999997,62.05785116704162,58.57547554347826,67.72696644176136,0.753671875,0.8546875,480.0,14.4,4.71238898038469,0.8546875,273.2096214564387,316.57744565217394,42300.0,1.3771627943312905,0.19363353246360604,-0.4022474748619641,41511.23007337418,-0.12281081470118188,281.525,279.52818941936414
43200.0,101325.0,0.22113321622768156,0.9709266628844456,277.04999999999995,93.23165073115862,66.53097826086956,81.06487926136364,0.74,0.8,480.0,14.4,4.71238898038469,0.8,272.3233907077045,312.0,43200.0,1.3740321071788224,0.19676421961607415,-0.40223356023909607,42410.95082633146,-0.0573812751694024,281.45,279.3445684576129
44100.0,101325.0,0.22113321622768156,0.9709266628844456,276.75,128.0396249296963,72.97099184782608,94.37035245028409,0.7275,0.75,480.0,14.4,4.71238898038469,0.75,271.62429962657075,308.91474184782606,44100.0,1.373163453479711,0.19763287331518553,-0.402219632038278,43310.671608929515,0.008048266517915164,281.3984375,279.1925079837126
45000.0,101325.0,0.22113321622768156,0.9709266628844456,276.45,163.0,77.0,107.0,0.715,0.7000000000000001,480.0,14.4,4.71238898038469,0.7000000000000001,271.0126676401031,305.9103260869565,45000.0,1.3745617010117661,0.19623462578313045,-0.40220569026019587,44210.39242119643,0.07347781036281283,281.34999999999997,279.04338756536947
45900.0,101325.0,0.22113321622768156,0.9709266628844456,276.15,206.73890859456247,76.69888980263158,117.47426948051948,0.7025,0.65,480.0,14.4,4.71238898038469,0.65,270.4735474301134,303.2007472826087,45900.0,1.3782189699174645,0.19257735687743205,-0.40219173490553617,45110.11326316029,0.13890735636733312,281.3015625,278.89433390853367
46800.0,101325.0,0.22113321622768156,0.9709266628844456,275.84999999999997,260.0111053335314,72.67203947368421,124.77077922077922,0.6900000000000001,0.6000000000000001,480.0,14.4,4.71238898038469,0.6000000000000001,269.99161006615816,301.0,46800.0,1.3841148170881115,0.1866815097067851,-0.40217776597498606,46009.834134849145,0.20433690453351616,281.25,278.7425259084641
47700.0,101325.0,0.22113321622768156,0.9709266628844456,275.4765625,307.5277494057347,67.80916940789474,128.93189935064936,0.6726562500000001,0.55,3842.5000000000005,14.4,4.739659749947101,0.55,269.53992258397557,299.1529017857143,47700.0,1.3922167086646002,0.17857961813029632,-0.4021637834692334,46909.555036291065,0.2697664548634035,281.19843749999995,278.5499955437418
48600.0,101325.0,0.22113321622768156,0.9709266628844456,275.03749999999997,334.0,65.0,130.0,0.65125,0.5,11240.000000000002,14.4,4.799655442984406,0.5,269.1023863602862,297.36607142857144,48600.0,1.4024807529870473,0.16831557380784923,-0.4021497873889666,47809.275967514106,0.335196007359035,281.14166666666665,278.3184320966922
49500.0,101325.0,0.22113321622768156,0.9709266628844456,274.65468749999997,324.47039440931945,66.49016094924812,128.0702537593985,0.63421875,0.45,18637.5,14.4,4.859651136021712,0.45,268.6797110730507,295.64620535714283,49500.0,1.4148526524119822,0.15594367438291434,-0.40213577773487474,48708.99692854632,0.4006255620224506,281.0640625,278.1053979270402
50400.0,101325.0,0.22113321622768156,0.9709266628844456,274.45,287.4839448399462,70.2095081453634,123.23496240601504,0.63,0.4,22000.0,14.4,4.886921905584122,0.4,268.27264798469554,294.0,50400.0,1.4292688224899965,0.14152750430490002,-0.4021217545076476,49608.71791941577,0.4660551188556911,280.95,277.96892022957695
51300.0,101325.0,0.22113321622768156,0.9709266628844456,274.375,243.0055228505999,72.574101268797,115.53218984962406,0.635,0.35859375000000004,22000.0,14.2140625,4.886921905584122,0.35859375000000004,267.8838502356061,292.4116071428571,51300.0,1.4456576216849242,0.12513870510997238,-0.4021077177079755,50508.4389401505,0.5314846778607961,280.78125,277.861734900215
52200.0,101325.0,0.22113321622768156,0.9709266628844456,274.29999999999995,211.0,70.0,105.0,0.64,0.33125000000000004,22000.0,13.7625,4.886921905584122,0.33125000000000004,267.5212139038479,290.87142857142857,52200.0,1.4639406341185968,0.1068556926762998,-0.40209366733654955,51408.15999077856,0.596914239039805,280.5708333333333,277.7169030270442
53100.0,101325.0,0.22113321622768156,0.9709266628844456,274.22499999999997,194.5070236388776,62.86493506493507,92.40966282894738,0.645,0.31328125,22000.0,13.204687499999999,4.886921905584122,0.31328125,267.1945760108309,289.3955357142857,53100.0,1.484033951197229,0.08676237559766764,-0.40207960339406124,52307.881071327974,0.6623438023947569,280.34999999999997,277.5619659212446
54000.0,101325.0,0.22113321622768156,0.9709266628844456,274.15,180.88284579866044,54.54458874458875,79.0266447368421,0.65,0.30000000000000004,22000.0,12.7,4.886921905584122,0.30000000000000004,266.91128332751646,288.0,54000.0,1.505849404484645,0.06494692231025145,-0.402065525881203,53207.60218182679,0.7277733679276905,280.15,277.42471677884987
54900.0,101325.0,0.22113321622768156,0.9709266628844456,274.075,166.56724505911305,45.95194805194806,65.6303042763158,0.655,0.29531250000000003,22000.0,12.274999999999999,4.886921905584122,0.29531250000000003,266.6983178708485,286.96875,54900.0,1.5292957107116938,0.04150061608320277,-0.40205143479866773,54107.32332230304,0.7932029356406444,279.97332589285713,277.3075115424462
55800.0,101325.0,0.22113321622768156,0.9709266628844456,274.0,148.0,38.0,53.0,0.66,0.30000000000000004,22000.0,11.85,4.886921905584122,0.30000000000000004,266.54224925276,286.35,55800.0,1.5542794992242657,0.016516827570630888,-0.402037330147149,55007.04449278475,0.8586325055356571,279.79970238095234,277.19234395510557
56700.0,101325.0,0.22113321622768156,0.9709266628844456,273.92499999999995,112.56760817307692,30.574837662337664,40.82117598684211,0.665,0.3046875,22000.0,11.424999999999999,4.886921905584122,0.3046875,266.3860159411051,285.80625,56700.0,1.580706201488797,-0.009909874693900367,-0.40202321192734103,55906.76569329995,0.9240620776147676,279.6262276785714,277.07663357385604
57600.0,101325.0,0.22113321622768156,0.9709266628844456,273.84999999999997,63.06009615384613,23.193506493506497,28.927302631578947,0.67,0.30000000000000004,22000.0,11.0,4.886921905584122,0.30000000000000004,266.1738371836387,285.0,57600.0,1.6084807907361274,-0.03768446394123082,-0.4020090801399387,56806.486923876655,0.989491651880011,279.45,276.9577775848806
58500.0,101325.0,0.22113321622768156,0.9709266628844456,273.775,19.022536057692264,16.21542207792208,18.319777960526316,0.6765625000000001,0.27734375,22000.0,10.575,4.859651136021712,0.27734375,265.81750628732397,283.38125,58500.0,1.6375083669323938,-0.06671204013749721,-0.4019949347856375,57706.208184542884,1.054921228333427,279.2339285714285,276.8144778494509
59400.0,101325.0,0.22113321622768156,0.9709266628844456,273.7,0.0,10.0,10.0,0.685,0.24375000000000002,22000.0,10.15,4.799655442984406,0.24375000000000002,265.35187453370804,281.15,59400.0,1.6676945877631213,-0.09689826096822474,-0.40198077586513364,58605.92947532665,1.1203508069770525,278.98571428571427,276.65541366400015
60300.0,101325.0,0.22113321622768156,0.9709266628844456,273.625,0.0,5.2232142857142865,4.588815789473683,0.6934375,0.21328125,22000.0,9.725,4.739659749947101,0.21328125,264.9184174118884,279.09375,60300.0,1.698945950148147,-0.12814962335325042,-0.4019666033791237,59505.65079625596,1.1857803878129232,278.76964285714286,276.52393651288355
61200.0,101325.0,0.22113321622768156,0.9709266628844456,273.54999999999995,0.0,2.142857142857144,1.5789473684210513,0.7000000000000001,0.2,22000.0,9.3,4.71238898038469,0.2,264.68915097636744,278.0,61200.0,1.7311699290588742,-0.16037360226397768,-0.40195241732830533,60405.37214735883,1.251209970843077,278.65,276.4647740811282
62100.0,101325.0,0.22113321622768156,0.9709266628844456,273.54464285714283,0.0,0.4910714285714288,0.2796052631578938,0.705,0.2,22000.0,9.089285714285715,4.71238898038469,0.2,264.6404000211375,277.8359375,62100.0,1.7642749812626477,-0.19347865446775114,-0.4019382177133765,61305.09352866325,1.31663955606955,278.59999999999997,276.45680849842415
63000.0,101325.0,0.22113321622768156,0.9709266628844456,273.63571428571424,0.0,0.0,0.0,0.71,0.2,22000.0,9.188095238095238,4.71238898038469,0.2,264.6142484420005,277.9125,63000.0,1.7981704212892546,-0.22737409449435808,-0.4019240045350358,62204.814940197226,1.3820691434943784,278.54999999999995,276.4486365728611
63900.0,101325.0,0.22113321622768156,0.9709266628844456,273.75892857142856,0.0,0.0,0.0,0.715,0.2,22000.0,9.417857142857143,4.71238898038469,0.2,264.59560119752473,278.0328125,63900.0,1.832766175624385,-0.26196984882948837,-0.4019097777939828,63104.53638198874,1.4474987331195974,278.5,276.4402592188579
64800.0,101325.0,0.22113321622768156,0.9709266628844456,273.84999999999997,0.0,0.0,0.0,0.72,0.2,22000.0,9.6,4.71238898038469,0.2,264.5694041222377,278.0,64800.0,1.8679724190898208,-0.29717609229492425,-0.4018955374909173,64004.2578540658,1.512928324947242,278.45,276.4316773442195
65700.0,101325.0,0.22113321622768156,0.9709266628844456,273.8973214285714,0.0,0.0,0.0,0.725,0.2,22000.0,9.699756493506493,4.71238898038469,0.2,264.5329608705899,277.8078125,65700.0,1.9036990947485473,-0.3329027679536507,-0.4018812836265399,64903.97935645637,1.5783579189793489,278.4,276.4228918502027
66600.0,101325.0,0.22113321622768156,0.9709266628844456,273.9392857142857,0.0,0.0,0.0,0.73,0.2,22000.0,9.800541125541125,4.71238898038469,0.2,264.49525855081174,277.57916666666665,66600.0,1.9398553156273655,-0.3690589888324689,-0.40186701620155196,65803.70088918846,1.6437875152179526,278.34999999999997,276.4139036315795
67500.0,101325.0,0.22113321622768156,0.9709266628844456,273.9866071428571,0.0,0.0,0.0,0.735,0.2,22000.0,9.901055194805195,4.71238898038469,0.2,264.45880135497634,277.3109375,67500.0,1.9763486432183277,-0.40555231642343115,-0.4018527352166554,66703.42245229002,1.7092171136650862,278.29999999999995,276.4047135767009
68400.0,101325.0,0.22113321622768156,0.9709266628844456,274.04999999999995,0.0,0.0,0.0,0.74,0.2,22000.0,10.0,4.71238898038469,0.2,264.42608856583126,277.0,68400.0,2.0130842342499484,-0.44228790745505187,-0.40183844067255253,67603.14404578903,1.7746467143227853,278.25,276.39532256755905
69300.0,101325.0,0.22113321622768156,0.9709266628844456,274.125,0.0,0.0,0.0,0.7465625,0.19765625,22000.0,10.134659090909091,4.685118210822278,0.184375,264.27326447946194,276.234375,69300.0,2.0499638438002643,-0.47916751700536775,-0.4018241325699468,68502.86566971347,1.8400763171930838,278.1976403061224,276.39496636775056
70200.0,101325.0,0.22113321622768156,0.9709266628844456,274.2,0.0,0.0,0.0,0.755,0.19375,22000.0,10.286363636363635,4.625122517784973,0.15000000000000002,263.9515863742806,274.9583333333333,70200.0,2.0868846697445464,-0.5160883429496499,-0.4018098109095419,69402.58732409132,1.905505922278017,278.1437074829932,276.4065093460441
71100.0,101325.0,0.22113321622768156,0.9709266628844456,274.275,0.0,0.0,0.0,0.7634375,0.19296875000000002,22000.0,10.369886363636361,4.565126824747669,0.115625,263.59786477877395,273.703125,71100.0,2.123738021255187,-0.5529416944602903,-0.4017954756920422,70302.3090089505,1.9709355295796145,278.0929209183673,276.4205820659953
72000.0,101325.0,0.22113321622768156,0.9709266628844456,274.34999999999997,0.0,0.0,0.0,0.77,0.2,22000.0,10.3,4.537856055185257,0.1,263.4149114675955,273.0,72000.0,2.1604077933553616,-0.589611466560465,-0.40178112691815293,71202.030724319,2.036365139099914,278.04999999999995,276.42807557915023
72900.0,101325.0,0.22113321622768156,0.9709266628844456,274.42499999999995,0.0,0.0,0.0,0.775,0.21796875000000002,22000.0,10.125000000000004,4.537856055185257,0.115625,263.5616867372096,273.5052083333333,72900.0,2.196768731579872,-0.6259724047849753,-0.4017667645885798,72101.75247022479,2.1017947508409454,278.01801658163265,276.4342932949498
73800.0,101325.0,0.22113321622768156,0.9709266628844456,274.5,0.0,0.0,0.0,0.78,0.24375000000000002,22000.0,9.950000000000003,4.537856055185257,0.15000000000000002,263.8790441056209,274.93055555555554,73800.0,2.2326844774982693,-0.6618881507033727,-0.40175238870402913,73001.47424669577,2.1672243648047416,277.9937925170068,276.4476344845814
74700.0,101325.0,0.22113321622768156,0.9709266628844456,274.575,0.0,0.0,0.0,0.785,0.27265625,22000.0,9.775,4.537856055185257,0.184375,264.16424771797944,276.390625,74700.0,2.268005400039831,-0.6972090732449345,-0.4017379992652079,73901.19605375994,2.232653980993337,277.97267219387754,276.46377200233934
75600.0,101325.0,0.22113321622768156,0.9709266628844456,274.65,0.0,0.0,0.0,0.79,0.30000000000000004,22000.0,9.6,4.537856055185257,0.2,264.2806337094731,277.0,75600.0,2.3025662433133345,-0.7317699165184379,-0.4017235962728238,74800.9178914452,2.2980835994087623,277.95,276.4783494553839
