time,Occupancy[1],InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],LowerSetp[1],UpperSetp[1],UpperCO2[1]
19200.0,3,176.178021,176.178021,88.0890105,288.15,303.15,800
19500.0,3,178.18079949999998,178.18079949999998,89.09039550000001,288.15,303.15,800
19800.0,3,180.183595,180.183595,90.0917975,288.15,303.15,800
20100.0,3,182.186365,182.186365,91.0931825,288.15,303.15,800
20400.0,3,184.1891435,184.1891435,92.09457600000002,288.15,303.15,800
20700.0,3,186.191939,186.191939,93.0959695,288.15,303.15,800
21000.0,3,188.1947175,188.1947175,94.09736300000002,288.15,303.15,800
21300.0,3,190.197496,190.197496,95.098748,288.15,303.15,800
21600.0,4,192.20027450000003,192.20027450000003,96.100133,288.15,303.15,800
21900.0,4,194.20307,194.20307,97.101535,288.15,303.15,800
22200.0,4,196.20584,196.20584,98.10292,288.15,303.15,800
22500.0,4,198.2086185,198.2086185,99.1043135,288.15,303.15,800
22800.0,4,200.21139700000003,200.21139700000003,100.10569850000002,288.15,303.15,800
23100.0,4,202.2141925,202.2141925,101.10709625,288.15,303.15,800
23400.0,4,204.21697100000003,204.21697100000003,102.10848550000001,288.15,303.15,800
23700.0,4,206.2197495,206.2197495,103.1098705,288.15,303.15,800
24000.0,4,208.22252799999998,208.22252799999998,104.11126399999999,288.15,303.15,800
24300.0,4,210.225315,210.225315,105.1126575,288.15,303.15,800
24600.0,4,212.22809350000003,212.22809350000003,106.114051,288.15,303.15,800
24900.0,4,214.23087200000003,214.23087200000003,107.11543600000002,288.15,303.15,800
25200.0,4,216.23365049999998,216.23365049999998,108.1168295,288.15,303.15,800
25500.0,4,218.236446,218.236446,109.118223,288.15,303.15,800
25800.0,4,220.2392245,220.2392245,110.11960800000001,288.15,303.15,800
26100.0,4,222.24200299999998,222.24200299999998,111.12100149999999,288.15,303.15,800
26400.0,4,224.24477299999998,224.24477299999998,112.12238649999999,288.15,303.15,800
26700.0,4,226.24756850000003,226.24756850000003,113.1237885,288.15,303.15,800
27000.0,4,228.250347,228.250347,114.1251735,288.15,303.15,800
27300.0,4,230.25312549999998,230.25312549999998,115.12656274999999,288.15,303.15,800
27600.0,4,232.255904,232.255904,116.127952,288.15,303.15,800
27900.0,4,234.2586995,234.2586995,117.12934550000001,288.15,303.15,800
28200.0,4,236.26147799999998,236.26147799999998,118.13073899999999,288.15,303.15,800
28500.0,4,238.26424799999998,238.26424799999998,119.13212399999999,288.15,303.15,800
28800.0,5,240.2670435,240.2670435,120.13352600000002,288.15,303.15,800
29100.0,5,242.269822,242.269822,121.134911,288.15,303.15,800
29400.0,5,244.27260049999998,244.27260049999998,122.13630024999999,288.15,303.15,800
29700.0,5,246.275379,246.275379,123.1376895,288.15,303.15,800
30000.0,5,248.27817450000003,248.27817450000003,124.139083,288.15,303.15,800
30300.0,5,250.2809445,250.2809445,125.14047649999999,288.15,303.15,800
30600.0,5,252.28372299999998,252.28372299999998,126.14186149999999,288.15,303.15,800
30900.0,5,254.28651000000002,254.28651000000002,127.14325500000001,288.15,303.15,800
31200.0,5,256.28929700000003,256.28929700000003,128.14464850000002,288.15,303.15,800
31500.0,5,258.29207549999995,258.29207549999995,129.14603350000002,288.15,303.15,800
31800.0,5,260.294854,260.294854,130.147427,288.15,303.15,800
32100.0,5,262.2976325,262.2976325,131.148812,288.15,303.15,800
32400.0,5,264.30041950000003,264.30041950000003,132.150214,288.15,303.15,800
32700.0,5,266.303215,266.303215,133.15159899999998,288.15,303.15,800
33000.0,5,268.305985,268.305985,134.1529925,288.15,303.15,800
33300.0,5,270.308755,270.308755,135.1543775,288.15,303.15,800
33600.0,5,272.311525,272.311525,136.1557625,288.15,303.15,800
33900.0,5,274.314295,274.314295,137.15715600000001,288.15,303.15,800
34200.0,5,276.317116,276.317116,138.158558,288.15,303.15,800
34500.0,5,278.3198945,278.3198945,139.1599515,288.15,303.15,800
34800.0,5,280.32268999999997,280.32268999999997,140.16134499999998,288.15,303.15,800
35100.0,5,282.32546,282.32546,141.16273,288.15,303.15,800
35400.0,5,284.32823,284.32823,142.164115,288.15,303.15,800
35700.0,5,286.331,286.331,143.1655,288.15,303.15,800
36000.0,6,288.33377,288.33377,144.166885,288.15,303.15,800
36300.0,6,290.336591,290.336591,145.1682955,288.15,303.15,800
36600.0,6,292.33936950000003,292.33936950000003,146.169689,288.15,303.15,800
36900.0,6,294.342148,294.342148,147.171074,288.15,303.15,800
37200.0,6,296.34493499999996,296.34493499999996,148.17246749999998,288.15,303.15,800
37500.0,6,298.347705,298.347705,149.1738525,288.15,303.15,800
37800.0,6,300.350475,300.350475,150.1752375,288.15,303.15,800
38100.0,6,302.353245,302.353245,151.176631,288.15,303.15,800
38400.0,6,304.3560405,304.3560405,152.178016,288.15,303.15,800
38700.0,6,306.35884450000003,306.35884450000003,153.1794265,288.15,303.15,800
39000.0,6,308.361623,308.361623,154.1808115,288.15,303.15,800
39300.0,6,310.36440999999996,310.36440999999996,155.18220499999998,288.15,303.15,800
39600.0,6,312.36718,312.36718,156.18359,288.15,303.15,800
39900.0,6,314.36994999999996,314.36994999999996,157.184975,288.15,303.15,800
40200.0,6,316.37272,316.37272,158.18636,288.15,303.15,800
40500.0,6,318.37550699999997,318.37550699999997,159.18775349999999,288.15,303.15,800
40800.0,6,320.3782855,320.3782855,160.189147,288.15,303.15,800
41100.0,6,322.381098,322.381098,161.190549,288.15,303.15,800
41400.0,6,324.38388499999996,324.38388499999996,162.191934,288.15,303.15,800
41700.0,6,326.38665499999996,326.38665499999996,163.19332749999998,288.15,303.15,800
42000.0,6,328.389425,328.389425,164.1947125,288.15,303.15,800
42300.0,6,330.392195,330.392195,165.19610600000001,288.15,303.15,800
42600.0,6,332.39498199999997,332.39498199999997,166.19749099999999,288.15,303.15,800
42900.0,6,334.3977605,334.3977605,167.1988845,288.15,303.15,800
43200.0,7,339.862045,339.862045,169.931031,288.15,303.15,800
43500.0,7,359.1724045,359.1724045,179.586198,288.15,303.15,800
43800.0,7,378.48273,378.48273,189.241365,288.15,303.15,800
44100.0,8,397.793115,397.793115,198.8965575,288.15,303.15,800
44400.0,8,417.1034575,417.1034575,208.55173299999998,288.15,303.15,800
44700.0,9,436.4138,436.4138,218.2069,288.15,303.15,800
45000.0,9,455.7241425,455.7241425,227.86207549999997,288.15,303.15,800
45300.0,9,475.03448499999996,475.03448499999996,237.51724249999998,288.15,303.15,800
45600.0,10,494.3448275,494.3448275,247.172418,288.15,303.15,800
45900.0,10,513.65517,513.65517,256.827585,288.15,303.15,800
46200.0,11,532.965555,532.965555,266.482769,288.15,303.15,800
46500.0,11,552.2758550000001,552.2758550000001,276.13792750000005,288.15,303.15,800
46800.0,11,571.58624,571.58624,285.79312,288.15,303.15,800
47100.0,12,590.89654,590.89654,295.44827,288.15,303.15,800
47400.0,12,610.206925,610.206925,305.103454,288.15,303.15,800
47700.0,13,629.5172249999999,629.5172249999999,314.75861249999997,288.15,303.15,800
48000.0,13,648.8276099999999,648.8276099999999,324.41380499999997,288.15,303.15,800
48300.0,13,668.13791,668.13791,334.068955,288.15,303.15,800
48600.0,14,697.600015,697.600015,348.8000075,288.15,303.15,800
48900.0,15,729.599965,729.599965,364.799991,288.15,303.15,800
49200.0,15,761.6,761.6,380.8,288.15,303.15,800
49500.0,12,617.2348949999999,617.2348949999999,308.61744749999997,288.15,303.15,800
49800.0,12,605.95973,605.95973,302.979865,288.15,303.15,800
50100.0,12,594.684565,594.684565,297.34227400000003,288.15,303.15,800
50400.0,12,583.4093999999999,583.4093999999999,291.70469999999995,288.15,303.15,800
50700.0,11,572.134235,572.134235,286.067109,288.15,303.15,800
51000.0,11,560.85907,560.85907,280.429535,288.15,303.15,800
51300.0,11,549.583905,549.583905,274.791944,288.15,303.15,800
51600.0,11,538.3087400000001,538.3087400000001,269.15437000000003,288.15,303.15,800
51900.0,10,527.033558,527.033558,263.516779,288.15,303.15,800
52200.0,10,515.758393,515.758393,257.8791965,288.15,303.15,800
52500.0,10,504.4832195,504.4832195,252.241614,288.15,303.15,800
52800.0,10,493.20805450000006,493.20805450000006,246.6040315,288.15,303.15,800
53100.0,10,481.93288950000004,481.93288950000004,240.96644899999998,288.15,303.15,800
53400.0,9,470.6577245,470.6577245,235.328858,288.15,303.15,800
53700.0,9,459.3825595,459.3825595,229.6912755,288.15,303.15,800
54000.0,9,448.10738599999996,448.10738599999996,224.05369299999998,288.15,303.15,800
54300.0,9,436.83222099999995,436.83222099999995,218.41611049999997,288.15,303.15,800
54600.0,8,425.55705599999993,425.55705599999993,212.77852799999997,288.15,303.15,800
54900.0,8,414.281891,414.281891,207.1409455,288.15,303.15,800
55200.0,8,403.00672599999996,403.00672599999996,201.50336299999998,288.15,303.15,800
55500.0,8,391.7315525,391.7315525,195.86578049999997,288.15,303.15,800
55800.0,7,380.4563875,380.4563875,190.228198,288.15,303.15,800
56100.0,7,369.18122250000005,369.18122250000005,184.59061549999998,288.15,303.15,800
56400.0,7,357.90601499999997,357.90601499999997,178.95301600000002,288.15,303.15,800
56700.0,7,346.63085,346.63085,173.315425,288.15,303.15,800
57000.0,6,335.355685,335.355685,167.6778425,288.15,303.15,800
57300.0,6,324.08052,324.08052,162.04026,288.15,303.15,800
57600.0,6,312.805355,312.805355,156.4026775,288.15,303.15,800
57900.0,6,301.53019,301.53019,150.765095,288.15,303.15,800
58200.0,6,290.255025,290.255025,145.1275125,288.15,303.15,800
58500.0,5,286.87937750000003,286.87937750000003,143.439693,288.15,303.15,800
58800.0,5,285.478586,285.478586,142.739293,288.15,303.15,800
59100.0,5,284.07782,284.07782,142.03891,288.15,303.15,800
59400.0,5,282.67702,282.67702,141.33851,288.15,303.15,800
59700.0,5,281.2762625,281.2762625,140.6381355,288.15,303.15,800
60000.0,5,279.87550500000003,279.87550500000003,139.93775250000002,288.15,303.15,800
60300.0,5,278.47470500000003,278.47470500000003,139.23735250000001,288.15,303.15,800
60600.0,5,277.07394750000003,277.07394750000003,138.5369695,288.15,303.15,800
60900.0,5,275.6731475,275.6731475,137.836578,288.15,303.15,800
61200.0,5,274.27239,274.27239,137.136195,288.15,303.15,800
61500.0,5,272.87158999999997,272.87158999999997,136.43579499999998,288.15,303.15,800
61800.0,5,271.470824,271.470824,135.735412,288.15,303.15,800
62100.0,5,270.07003249999997,270.07003249999997,135.0350205,288.15,303.15,800
62400.0,5,268.669275,268.669275,134.3346375,288.15,303.15,800
62700.0,5,267.268475,267.268475,133.6342375,288.15,303.15,800
63000.0,5,265.867709,265.867709,132.9338545,288.15,303.15,800
63300.0,5,264.46693450000004,264.46693450000004,132.233463,288.15,303.15,800
63600.0,5,263.06616,263.06616,131.53308,288.15,303.15,800
63900.0,5,261.665377,261.665377,130.8326885,288.15,303.15,800
64200.0,5,260.264594,260.264594,130.132297,288.15,303.15,800
64500.0,5,258.86381950000003,258.86381950000003,129.4319055,288.15,303.15,800
64800.0,5,257.463045,257.463045,128.7315225,288.15,303.15,800
65100.0,5,256.06226200000003,256.06226200000003,128.03113100000002,288.15,303.15,800
65400.0,5,254.66147899999999,254.66147899999999,127.33073949999999,288.15,303.15,800
65700.0,5,253.2607045,253.2607045,126.63034800000001,288.15,303.15,800
66000.0,5,251.8599215,251.8599215,125.92996075,288.15,303.15,800
66300.0,5,250.45914700000003,250.45914700000003,125.22957350000001,288.15,303.15,800
66600.0,5,249.05836399999998,249.05836399999998,124.52918199999999,288.15,303.15,800
66900.0,5,247.65758100000002,247.65758100000002,123.82879050000001,288.15,303.15,800
67200.0,5,246.2568065,246.2568065,123.12840325,288.15,303.15,800
67500.0,5,244.8560235,244.8560235,122.42801600000001,288.15,303.15,800
67800.0,5,243.45524899999998,243.45524899999998,121.72762449999999,288.15,303.15,800
68100.0,5,242.05446600000002,242.05446600000002,121.02723300000001,288.15,303.15,800
68400.0,5,240.6536915,240.6536915,120.32684149999999,288.15,303.15,800
68700.0,4,239.25290850000002,239.25290850000002,119.62645850000001,288.15,303.15,800
69000.0,4,237.852151,237.852151,118.9260755,288.15,303.15,800
69300.0,4,236.451368,236.451368,118.225684,288.15,303.15,800
69600.0,4,235.05058499999998,235.05058499999998,117.52529249999999,288.15,303.15,800
69900.0,4,233.64981049999997,233.64981049999997,116.82490524999999,288.15,303.15,800
70200.0,4,232.249036,232.249036,116.124518,288.15,303.15,800
70500.0,4,230.848253,230.848253,115.4241265,288.15,303.15,800
70800.0,4,229.44747,229.44747,114.723735,288.15,303.15,800
71100.0,4,228.04669549999997,228.04669549999997,114.02334350000001,288.15,303.15,800
71400.0,4,226.6459125,226.6459125,113.3229605,288.15,303.15,800
71700.0,4,225.245138,225.245138,112.622569,288.15,303.15,800
72000.0,4,223.844355,223.844355,111.9221775,288.15,303.15,800
72300.0,4,222.44358049999997,222.44358049999997,111.22178600000001,288.15,303.15,800
72600.0,4,221.0427975,221.0427975,110.521403,288.15,303.15,800
72900.0,4,219.642023,219.642023,109.8210115,288.15,303.15,800
73200.0,4,218.24124,218.24124,109.12062,288.15,303.15,800
73500.0,4,216.8404655,216.8404655,108.42022850000002,288.15,303.15,800
73800.0,4,215.4396825,215.4396825,107.7198455,288.15,303.15,800
74100.0,4,214.038908,214.038908,107.019454,288.15,303.15,800
74400.0,4,212.638125,212.638125,106.3190625,288.15,303.15,800
74700.0,4,211.2373505,211.2373505,105.618671,288.15,303.15,800
75000.0,4,209.83658450000001,209.83658450000001,104.918288,288.15,303.15,800
75300.0,4,208.43581,208.43581,104.217905,288.15,303.15,800
75600.0,4,207.035027,207.035027,103.5175135,288.15,303.15,800
75900.0,4,205.634244,205.634244,102.817122,288.15,303.15,800
76200.0,4,204.2334695,204.2334695,102.1167305,288.15,303.15,800
76500.0,4,202.832695,202.832695,101.4163475,288.15,303.15,800
76800.0,4,201.431912,201.431912,100.715956,288.15,303.15,800
77100.0,4,200.031129,200.031129,100.0155645,288.15,303.15,800
77400.0,4,198.63035450000004,198.63035450000004,99.315173,288.15,303.15,800
77700.0,4,197.22958,197.22958,98.61479,288.15,303.15,800
78000.0,4,195.828797,195.828797,97.9143985,288.15,303.15,800
78300.0,4,194.42801400000002,194.42801400000002,97.21400700000001,288.15,303.15,800
78600.0,4,193.02723950000004,193.02723950000004,96.5136155,288.15,303.15,800
78900.0,3,191.6264565,191.6264565,95.81322825,288.15,303.15,800
79200.0,3,190.2256735,190.2256735,95.112841,288.15,303.15,800
79500.0,3,188.824899,188.824899,94.4124495,288.15,303.15,800
79800.0,3,187.424116,187.424116,93.712058,288.15,303.15,800
80100.0,3,186.0233415,186.0233415,93.01166649999999,288.15,303.15,800
80400.0,3,184.6225585,184.6225585,92.3112835,288.15,303.15,800
80700.0,3,183.22178399999999,183.22178399999999,91.61089199999999,288.15,303.15,800
81000.0,3,181.82101799999998,181.82101799999998,90.91050899999999,288.15,303.15,800
81300.0,3,180.420235,180.420235,90.2101175,288.15,303.15,800
81600.0,3,179.0194605,179.0194605,89.5097345,288.15,303.15,800
81900.0,3,177.61868600000003,177.61868600000003,88.80934300000001,288.15,303.15,800
82200.0,3,176.217903,176.217903,88.1089515,288.15,303.15,800
82500.0,3,174.81712,174.81712,87.40856,288.15,303.15,800
82800.0,3,173.41634549999998,173.41634549999998,86.70817274999999,288.15,303.15,800
83100.0,3,172.01556250000002,172.01556250000002,86.00778550000001,288.15,303.15,800
83400.0,3,170.614788,170.614788,85.307394,288.15,303.15,800
83700.0,3,169.214005,169.214005,84.6070025,288.15,303.15,800
84000.0,3,167.8132305,167.8132305,83.906611,288.15,303.15,800
84300.0,3,166.4124475,166.4124475,83.206228,288.15,303.15,800
84600.0,3,165.011673,165.011673,82.5058365,288.15,303.15,800
84900.0,3,163.61088999999998,163.61088999999998,81.80544499999999,288.15,303.15,800
85200.0,3,162.2101155,162.2101155,81.1050535,288.15,303.15,800
85500.0,3,160.8093325,160.8093325,80.4046705,288.15,303.15,800
85800.0,3,159.408558,159.408558,79.704279,288.15,303.15,800
86100.0,3,158.00777499999998,158.00777499999998,79.00388749999999,288.15,303.15,800
86400.0,3,156.6070005,156.6070005,78.303496,288.15,303.15,800
86700.0,3,155.2062175,155.2062175,77.603113,288.15,303.15,800
87000.0,3,153.80546,153.80546,76.90273,288.15,303.15,800
87300.0,3,152.404677,152.404677,76.2023385,288.15,303.15,800
87600.0,3,151.003894,151.003894,75.501947,288.15,303.15,800
87900.0,3,149.6031195,149.6031195,74.80155549999999,288.15,303.15,800
88200.0,3,148.202345,148.202345,74.1011725,288.15,303.15,800
88500.0,3,146.801562,146.801562,73.400781,288.15,303.15,800
88800.0,3,145.400779,145.400779,72.7003895,288.15,303.15,800
89100.0,3,144.0000045,144.0000045,71.999998,288.15,303.15,800
89400.0,3,151.361965,151.361965,75.6809825,288.15,303.15,800
89700.0,3,158.7239255,158.7239255,79.36196699999999,288.15,303.15,800
90000.0,3,166.085886,166.085886,83.042943,288.15,303.15,800
90300.0,3,173.447855,173.447855,86.7239275,288.15,303.15,800
90600.0,3,180.80981549999998,180.80981549999998,90.40490350000002,288.15,303.15,800
90900.0,3,188.171776,188.171776,94.085888,288.15,303.15,800
91200.0,4,195.53374499999998,195.53374499999998,97.76687249999999,288.15,303.15,800
91500.0,4,202.89570549999996,202.89570549999996,101.4478485,288.15,303.15,800
91800.0,4,210.25766600000003,210.25766600000003,105.12883300000001,288.15,303.15,800
92100.0,4,217.6196265,217.6196265,108.80981325,288.15,303.15,800
92400.0,4,224.98158700000002,224.98158700000002,112.49079350000001,288.15,303.15,800
92700.0,4,232.3435475,232.3435475,116.171778,288.15,303.15,800
93000.0,4,239.7055165,239.7055165,119.85275399999999,288.15,303.15,800
93300.0,5,247.06749399999998,247.06749399999998,123.53374699999999,288.15,303.15,800
93600.0,5,254.42945450000002,254.42945450000002,127.21472725000001,288.15,303.15,800
93900.0,5,261.791415,261.791415,130.8957075,288.15,303.15,800
94200.0,5,269.15335,269.15335,134.576675,288.15,303.15,800
94500.0,5,276.5153445,276.5153445,138.257668,288.15,303.15,800
94800.0,5,283.87728799999996,283.87728799999996,141.93864399999998,288.15,303.15,800
95100.0,6,291.2392655,291.2392655,145.61963699999998,288.15,303.15,800
95400.0,6,298.6012175,298.6012175,149.3006045,288.15,303.15,800
95700.0,6,305.963195,305.963195,152.9815975,288.15,303.15,800
96000.0,6,313.32512999999994,313.32512999999994,156.66256499999997,288.15,303.15,800
96300.0,6,320.68711600000006,320.68711600000006,160.34355800000003,288.15,303.15,800
96600.0,6,328.049085,328.049085,164.02455100000003,288.15,303.15,800
96900.0,6,335.4110455,335.4110455,167.7055185,288.15,303.15,800
97200.0,7,342.773023,342.773023,171.3865115,288.15,303.15,800
97500.0,7,350.134975,350.134975,175.0674875,288.15,303.15,800
97800.0,7,357.49694400000004,357.49694400000004,178.74847200000002,288.15,303.15,800
98100.0,7,364.858896,364.858896,182.429448,288.15,303.15,800
98400.0,7,372.220865,372.220865,186.1104325,288.15,303.15,800
98700.0,7,379.58281700000003,379.58281700000003,189.79140850000002,288.15,303.15,800
99000.0,8,405.3333375,405.3333375,202.666673,288.15,303.15,800
99300.0,9,458.6666725,458.6666725,229.3333405,288.15,303.15,800
99600.0,10,484.60800950000004,484.60800950000004,242.30400049999997,288.15,303.15,800
99900.0,10,492.2879975,492.2879975,246.14400299999997,288.15,303.15,800
100200.0,10,499.9679855,499.9679855,249.98399700000002,288.15,303.15,800
100500.0,10,507.6480075,507.6480075,253.824008,288.15,303.15,800
100800.0,10,515.3279954999999,515.3279954999999,257.66400200000004,288.15,303.15,800
101100.0,10,523.007975,523.007975,261.50399600000003,288.15,303.15,800
101400.0,11,530.6880140000001,530.6880140000001,265.34400700000003,288.15,303.15,800
101700.0,11,538.3680274999999,538.3680274999999,269.184018,288.15,303.15,800
102000.0,11,546.0479899999999,546.0479899999999,273.02399499999996,288.15,303.15,800
102300.0,11,553.727995,553.727995,276.86400599999996,288.15,303.15,800
102600.0,11,561.408,561.408,280.704,288.15,303.15,800
102900.0,11,569.088005,569.088005,284.543994,288.15,303.15,800
103200.0,12,576.76801,576.76801,288.384005,288.15,303.15,800
103500.0,12,584.4479725,584.4479725,292.223982,288.15,303.15,800
103800.0,12,592.12802,592.12802,296.06401,288.15,303.15,800
104100.0,12,599.8080249999999,599.8080249999999,299.904004,288.15,303.15,800
104400.0,12,607.487945,607.487945,303.74398099999996,288.15,303.15,800
104700.0,12,615.1679925,615.1679925,307.583992,288.15,303.15,800
105000.0,12,622.8480400000001,622.8480400000001,311.42402000000004,288.15,303.15,800
105300.0,13,630.52796,630.52796,315.26398,288.15,303.15,800
105600.0,13,638.207965,638.207965,319.10399950000004,288.15,303.15,800
105900.0,13,645.8880125,645.8880125,322.944002,288.15,303.15,800
106200.0,13,653.5679749999999,653.5679749999999,326.78398749999997,288.15,303.15,800
106500.0,13,661.24798,661.24798,330.62399,288.15,303.15,800
106800.0,13,668.9279849999999,668.9279849999999,334.46400950000003,288.15,303.15,800
107100.0,19,924.000031,924.000031,462.0000155,288.15,303.15,800
107400.0,24,1186.28567,1186.28567,593.142835,288.15,303.15,800
107700.0,29,1409.1428349999999,1409.1428349999999,704.57146,288.15,303.15,800
108000.0,34,1632.0,1632.0,816.0,288.15,303.15,800
108300.0,50,2400.000075,2400.000075,1200.00008,288.15,303.15,800
108600.0,66,3191.9999000000003,3191.9999000000003,1595.9999500000001,288.15,303.15,800
108900.0,82,3936.000055,3936.000055,1967.999985,288.15,303.15,800
109200.0,104,4991.999849999999,4991.999849999999,2495.999925,288.15,303.15,800
109500.0,113,5424.0004500000005,5424.0004500000005,2712.00014,288.15,303.15,800
109800.0,130,6239.999599999999,6239.999599999999,3119.9997999999996,288.15,303.15,800
110100.0,141,6768.00005,6768.00005,3384.00011,288.15,303.15,800
110400.0,148,7103.999949999999,7103.999949999999,3551.999975,288.15,303.15,800
110700.0,151,7248.000150000001,7248.000150000001,3624.000075,288.15,303.15,800
111000.0,160,7679.999900000001,7679.999900000001,3839.9999500000004,288.15,303.15,800
111300.0,164,7896.0002,7896.0002,3948.0001,288.15,303.15,800
111600.0,169,8111.999650000001,8111.999650000001,4055.99991,288.15,303.15,800
111900.0,182,8745.599849999999,8745.599849999999,4372.799755,294.15,303.15,800
112200.0,187,9003.428649999998,9003.428649999998,4501.71424,294.15,303.15,800
112500.0,193,9279.99995,9279.99995,4639.99989,294.15,303.15,800
112800.0,194,9324.0002,9324.0002,4662.0001,294.15,303.15,800
113100.0,207,9935.99935,9935.99935,4967.999845,294.15,303.15,800
113400.0,212,10191.9998,10191.9998,5095.9999,294.15,303.15,800
113700.0,213,10223.99975,10223.99975,5111.99996,294.15,303.15,800
114000.0,211,10159.999850000002,10159.999850000002,5080.00035,294.15,303.15,800
114300.0,209,10044.000350000002,10044.000350000002,5022.000005,294.15,303.15,800
114600.0,213,10233.599649999998,10233.599649999998,5116.799825,294.15,303.15,800
114900.0,217,10425.6002,10425.6002,5212.8001,294.15,303.15,800
115200.0,219,10512.00015,10512.00015,5256.000075,294.15,303.15,800
